Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-September-2024,1049.80,1049.80,1032.55,1035.45,1038.821007962815426974,242251,8940,251655428.00,80410,33.19,17.25,-14.35
9-September-2024,1049.65,1049.65,1026.50,1038.60,1035.288846794703148294,285075,12845,295134968.00,102533,35.97,23.15,-11.05
6-September-2024,1070.00,1073.00,1040.95,1048.65,1052.142683921063581812,531111,23523,558804553.00,,,32.05,-21.35
5-September-2024,1081.00,1085.70,1067.00,1068.65,1076.101786849933326495,243725,9358,262272908.00,90315,37.06,18.70,-12.35
4-September-2024,1077.85,1085.00,1072.05,1080.30,1077.997636683286739487,312273,15178,336629556.00,135351,43.34,12.95,2.45
3-September-2024,1098.35,1099.95,1082.50,1085.55,1089.159694376528117359,163600,7580,178186526.00,68231,41.71,17.45,-12.80
2-September-2024,1103.60,1104.95,1087.60,1092.50,1094.661219850380497871,248096,9375,271581070.00,92054,37.10,17.35,-11.10
30-August-2024,1114.05,1115.00,1097.50,1109.40,1108.166340502045941711,578951,19172,641574011.00,160525,27.73,17.50,-4.65
29-August-2024,1078.00,1142.00,1066.40,1119.65,1103.526690668998212703,1397642,40521,1542335251.00,748890,53.58,75.60,41.65
28-August-2024,1084.60,1088.20,1070.50,1074.60,1078.685626564353948884,230926,7662,249096557.00,98126,42.49,17.70,-10.00
27-August-2024,1095.75,1096.85,1075.10,1077.20,1083.831840213314726441,240771,8559,260955276.00,89877,37.33,21.75,-18.55
26-August-2024,1090.00,1103.00,1083.00,1092.15,1095.162585709556911145,317205,9642,347391048.00,105082,33.13,20.00,2.15
23-August-2024,1071.80,1092.30,1071.00,1084.90,1083.543382168682168940,774166,23357,838842446.00,276343,35.70,21.30,13.10
22-August-2024,1090.70,1094.00,1065.05,1068.60,1074.927239169270105746,236226,9670,253925762.00,95614,40.48,28.95,-22.10
21-August-2024,1091.40,1095.10,1080.00,1085.10,1088.290338990483708283,228030,7223,248162846.00,115581,50.69,15.10,-6.30
20-August-2024,1096.70,1098.00,1082.20,1086.75,1086.783475087796312554,364480,15383,396110841.00,173833,47.69,15.80,-9.95
19-August-2024,1106.00,1106.20,1085.75,1087.85,1091.366175415057114311,554502,21984,605164727.00,211876,38.21,20.45,-18.15
16-August-2024,1072.85,1100.00,1069.85,1098.80,1090.711802086247552056,600504,17345,654976800.00,128485,21.40,30.15,25.95
14-August-2024,1059.00,1067.15,1046.55,1062.00,1057.776028184762085588,474015,18758,501401704.00,208221,43.93,20.60,3.00
13-August-2024,1076.10,1076.10,1048.20,1053.55,1059.866068137821464737,279463,11769,296193351.00,107618,38.51,27.90,-22.55
12-August-2024,1062.25,1079.90,1055.05,1076.10,1074.087833302754211209,430577,11213,462477517.00,99038,23.00,24.85,13.85
9-August-2024,1059.55,1082.65,1052.00,1067.45,1070.935222963682666312,624743,18791,669059284.00,166493,26.65,30.65,7.90
8-August-2024,1035.70,1056.10,1027.05,1041.35,1043.610746046264793418,783879,18640,818064548.00,135333,17.26,29.05,5.65
7-August-2024,1036.75,1050.00,1015.10,1025.25,1022.058358908937922530,515791,14081,527168503.00,141438,27.42,34.90,-11.50
6-August-2024,1026.05,1060.50,1008.45,1013.65,1031.614847466528430319,1767022,55803,1822886131.00,509126,28.81,52.05,-12.40
5-August-2024,1050.05,1064.95,1014.15,1016.65,1036.996005295526316371,3165691,135690,3282808921.00,,,50.80,-33.40
2-August-2024,1119.00,1119.00,1090.05,1096.90,1101.511211952141838695,2016375,76021,2221059670.00,771814,38.28,28.95,-22.10
1-August-2024,1166.85,1176.30,1136.55,1144.60,1153.245551803569319814,668979,17023,771497056.00,152914,22.86,39.75,-22.25
